site,date_observed,genus,species,id,observer,date_entered,data_entry,data_entered_NPN,leaf_breaking_bud_observed,leaf_breaking_bud_intensity,leaf_observed,leaf_intensity,leaf_increasing_size_observed,leaf_increasing_size_intensity,leaf_color_observed,leaf_color_intensity,leaf_falling_observed,leaf_falling_intensity,flower_buds_observed,flower_buds_intensity,flower_open_observed,flower_open_intensity,flower_pollen_release_observed,flower_pollen_release_intensity,fruit_observed,fruit_intensity,fruit_ripe_observed,fruit_ripe_intensity,fruit_drop_observed,fruit_drop_intensity,nativity,doy
King's Grove,7/25/2017,Lonicera,maackii,IH1,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,206
King's Grove,7/25/2017,Lonicera,maackii,IH2,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,206
King's Grove,7/25/2017,Lonicera,maackii,IH3,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,206
King's Grove,7/25/2017,Lonicera,maackii,IH4,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,206
King's Grove,7/25/2017,Lonicera,maackii,IH5,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,206
King's Grove,7/25/2017,Lonicera,maackii,IH6,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,206
King's Grove,7/25/2017,Lonicera,maackii,IH7,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,206
King's Grove,7/25/2017,Lonicera,maackii,IH8,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,206
King's Grove,7/25/2017,Lonicera,maackii,IH9,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,Y,101-1000,N,0,N,0,invasive,206
King's Grove,7/25/2017,Lonicera,maackii,IH10,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,206
King's Grove,7/25/2017,Rubus,allegheniensis,NR1,Dhyani,7/26/2017,Parth Dhyani,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,206
King's Grove,7/25/2017,Rubus,allegheniensis,NR2,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,25-49,Y,24-May,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,206
King's Grove,7/25/2017,Rubus,allegheniensis,NR3,Dhyani,7/26/2017,Parth Dhyani,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,206
King's Grove,7/25/2017,Rubus,allegheniensis,NR4,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,25-49,Y,24-May,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,206
King's Grove,7/25/2017,Rubus,allegheniensis,NR5,Dhyani,7/26/2017,Parth Dhyani,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,206
King's Grove,7/25/2017,Rubus,allegheniensis,NR6,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,Y,11-100,Y,24-May,N,0,native,206
King's Grove,7/25/2017,Rubus,allegheniensis,NR7,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,206
King's Grove,7/25/2017,Rubus,allegheniensis,NR8,Dhyani,7/26/2017,Parth Dhyani,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,206
King's Grove,7/25/2017,Rubus,allegheniensis,NR9,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,206
King's Grove,7/25/2017,Rubus,allegheniensis,NR10,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,206
King's Grove,8/1/2017,Rhamnus,cathartica,IB1,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,213
King's Grove,8/1/2017,Rhamnus,cathartica,IB2,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,213
King's Grove,8/1/2017,Rhamnus,cathartica,IB3,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,213
King's Grove,8/1/2017,Rhamnus,cathartica,IB4,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,213
King's Grove,8/1/2017,Rhamnus,cathartica,IB5,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,213
King's Grove,8/1/2017,Rhamnus,cathartica,IB6,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,Y,11-100,N,0,N,0,invasive,213
King's Grove,8/1/2017,Rhamnus,cathartica,IB7,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,213
King's Grove,8/1/2017,Rhamnus,cathartica,IB8,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,213
King's Grove,8/1/2017,Rhamnus,cathartica,IB9,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,213
King's Grove,8/1/2017,Rhamnus,cathartica,IB10,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,213
King's Grove,8/1/2017,Lonicera,maackii,IH1,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,75-94,Y,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,213
King's Grove,8/1/2017,Lonicera,maackii,IH2,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,75-94,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,213
King's Grove,8/1/2017,Lonicera,maackii,IH3,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,75-94,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,213
King's Grove,8/1/2017,Lonicera,maackii,IH4,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,213
King's Grove,8/1/2017,Lonicera,maackii,IH5,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,75-94,Y,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,213
King's Grove,8/1/2017,Lonicera,maackii,IH6,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,75-94,Y,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,213
King's Grove,8/1/2017,Lonicera,maackii,IH7,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,75-94,Y,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,213
King's Grove,8/1/2017,Lonicera,maackii,IH8,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,213
King's Grove,8/1/2017,Lonicera,maackii,IH9,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,95-100,Y,95-100,N,0,N,0,N,0,N,0,N,none,Y,101-1000,N,0,N,0,invasive,213
King's Grove,8/1/2017,Lonicera,maackii,IH10,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,213
King's Grove,8/1/2017,Rubus,allegheniensis,NR1,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,213
King's Grove,8/1/2017,Rubus,allegheniensis,NR2,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,213
King's Grove,8/1/2017,Rubus,allegheniensis,NR3,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,213
King's Grove,8/1/2017,Rubus,allegheniensis,NR4,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,213
King's Grove,8/1/2017,Rubus,allegheniensis,NR5,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,213
King's Grove,8/1/2017,Rubus,allegheniensis,NR6,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,Y,11-100,Y,50-74,Y,11-Mar,native,213
King's Grove,8/1/2017,Rubus,allegheniensis,NR7,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,213
King's Grove,8/1/2017,Rubus,allegheniensis,NR8,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,213
King's Grove,8/1/2017,Rubus,allegheniensis,NR9,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,213
King's Grove,8/1/2017,Rubus,allegheniensis,NR10,Liu/Dhyani,8/1/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,Y,25-49,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,213
King's Grove,8/9/2017,Rhamnus,cathartica,IB1,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,221
King's Grove,8/9/2017,Rhamnus,cathartica,IB2,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,25-49,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,221
King's Grove,8/9/2017,Rhamnus,cathartica,IB3,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,221
King's Grove,8/9/2017,Rhamnus,cathartica,IB4,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,221
King's Grove,8/9/2017,Rhamnus,cathartica,IB5,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,221
King's Grove,8/9/2017,Rhamnus,cathartica,IB6,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,Y,11-100,N,0,N,0,invasive,221
King's Grove,8/9/2017,Rhamnus,cathartica,IB7,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,221
King's Grove,8/9/2017,Rhamnus,cathartica,IB8,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,221
King's Grove,8/9/2017,Rhamnus,cathartica,IB9,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,221
King's Grove,8/9/2017,Rhamnus,cathartica,IB10,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,221
King's Grove,8/9/2017,Lonicera,maackii,IH1,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,221
King's Grove,8/9/2017,Lonicera,maackii,IH2,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,95-100,Y,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,221
King's Grove,8/9/2017,Lonicera,maackii,IH3,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,221
King's Grove,8/9/2017,Lonicera,maackii,IH4,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,95-100,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,221
King's Grove,8/9/2017,Lonicera,maackii,IH5,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,221
King's Grove,8/9/2017,Lonicera,maackii,IH6,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,221
King's Grove,8/9/2017,Lonicera,maackii,IH7,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,95-100,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,221
King's Grove,8/9/2017,Lonicera,maackii,IH8,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,221
King's Grove,8/9/2017,Lonicera,maackii,IH9,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,95-100,N,0,N,0,N,0,N,0,N,none,Y,101-1000,N,0,N,0,invasive,221
King's Grove,8/9/2017,Lonicera,maackii,IH10,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,95-100,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,221
King's Grove,8/9/2017,Rubus,allegheniensis,NR1,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,221
King's Grove,8/9/2017,Rubus,allegheniensis,NR2,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,24-May,Y,24-May,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,221
King's Grove,8/9/2017,Rubus,allegheniensis,NR3,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,221
King's Grove,8/9/2017,Rubus,allegheniensis,NR4,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,24-May,Y,25-49,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,221
King's Grove,8/9/2017,Rubus,allegheniensis,NR5,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,221
King's Grove,8/9/2017,Rubus,allegheniensis,NR6,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,Y,10-Mar,Y,30,Y,10-Mar,native,221
King's Grove,8/9/2017,Rubus,allegheniensis,NR7,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,221
King's Grove,8/9/2017,Rubus,allegheniensis,NR8,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,221
King's Grove,8/9/2017,Rubus,allegheniensis,NR9,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,25-49,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,221
King's Grove,8/9/2017,Rubus,allegheniensis,NR10,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,221
King's Grove,8/15/2017,Rhamnus,cathartica,IB1,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,227
King's Grove,8/15/2017,Rhamnus,cathartica,IB2,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,25-49,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,227
King's Grove,8/15/2017,Rhamnus,cathartica,IB3,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,227
King's Grove,8/15/2017,Rhamnus,cathartica,IB4,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,227
King's Grove,8/15/2017,Rhamnus,cathartica,IB5,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,227
King's Grove,8/15/2017,Rhamnus,cathartica,IB6,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,Y,11-100,N,0,N,0,invasive,227
King's Grove,8/15/2017,Rhamnus,cathartica,IB7,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,227
King's Grove,8/15/2017,Rhamnus,cathartica,IB8,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,227
King's Grove,8/15/2017,Rhamnus,cathartica,IB9,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,227
King's Grove,8/15/2017,Rhamnus,cathartica,IB10,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,227
King's Grove,8/15/2017,Lonicera,maackii,IH1,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,227
King's Grove,8/15/2017,Lonicera,maackii,IH2,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,95-100,Y,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,227
King's Grove,8/15/2017,Lonicera,maackii,IH3,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,227
King's Grove,8/15/2017,Lonicera,maackii,IH4,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,95-100,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,227
King's Grove,8/15/2017,Lonicera,maackii,IH5,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,227
King's Grove,8/15/2017,Lonicera,maackii,IH6,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,227
King's Grove,8/15/2017,Lonicera,maackii,IH7,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,95-100,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,227
King's Grove,8/15/2017,Lonicera,maackii,IH8,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,227
King's Grove,8/15/2017,Lonicera,maackii,IH9,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,95-100,N,0,N,0,N,0,N,0,N,none,Y,101-1000,N,0,N,0,invasive,227
King's Grove,8/15/2017,Lonicera,maackii,IH10,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,95-100,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,227
King's Grove,8/15/2017,Rubus,allegheniensis,NR1,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,227
King's Grove,8/15/2017,Rubus,allegheniensis,NR2,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,24-May,Y,24-May,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,227
King's Grove,8/15/2017,Rubus,allegheniensis,NR3,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,227
King's Grove,8/15/2017,Rubus,allegheniensis,NR4,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,227
King's Grove,8/15/2017,Rubus,allegheniensis,NR5,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,227
King's Grove,8/15/2017,Rubus,allegheniensis,NR6,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,95-100,Y,75-94,N,0,N,0,N,0,N,0,N,none,Y,10-Mar,Y,30,N,0,native,227
King's Grove,8/15/2017,Rubus,allegheniensis,NR7,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,227
King's Grove,8/15/2017,Rubus,allegheniensis,NR8,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,227
King's Grove,8/15/2017,Rubus,allegheniensis,NR9,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,25-49,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,227
King's Grove,8/15/2017,Rubus,allegheniensis,NR10,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,227
King's Grove,8/23/2017,Rhamnus,cathartica,IB1,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,235
King's Grove,8/23/2017,Rhamnus,cathartica,IB2,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,24-May,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,235
King's Grove,8/23/2017,Rhamnus,cathartica,IB3,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,235
King's Grove,8/23/2017,Rhamnus,cathartica,IB4,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,Y,11-100,N,0,N,0,invasive,235
King's Grove,8/23/2017,Rhamnus,cathartica,IB5,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,235
King's Grove,8/23/2017,Rhamnus,cathartica,IB6,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,Y,11-100,N,0,N,0,invasive,235
King's Grove,8/23/2017,Rhamnus,cathartica,IB7,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,235
King's Grove,8/23/2017,Rhamnus,cathartica,IB8,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,235
King's Grove,8/23/2017,Rhamnus,cathartica,IB9,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,235
King's Grove,8/23/2017,Rhamnus,cathartica,IB10,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,235
King's Grove,8/23/2017,Lonicera,maackii,IH1,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,235
King's Grove,8/23/2017,Lonicera,maackii,IH2,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,95-100,Y,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,235
King's Grove,8/23/2017,Lonicera,maackii,IH3,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,235
King's Grove,8/23/2017,Lonicera,maackii,IH4,Liu/Dhyani,8/30/2017,Lucy Liu,n,N,0,Y,95-100,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,235
